,GRD_PTS_PER_UNIT,CATALOG_NBR,GPAO,ANON_INSTR_ID,TERM,HSGPA,LAST_ACT_ENGL_SCORE,LAST_ACT_MATH_SCORE,LAST_ACT_READ_SCORE,LAST_ACT_SCIRE_SCORE,LAST_ACT_COMP_SCORE,SEX,At_Risk
970,4.0,271,3.7241379310000005,3766,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
971,1.0,271,2.0825,629,114,0.0,16.0,17.0,20.0,21.0,19.0,1,1
972,1.7,271,3.4960000000000004,1209,114,4.0,29.0,32.0,30.0,26.0,30.0,0,0
974,2.7,271,3.64,761,114,3.7,24.0,23.0,31.0,28.0,27.0,1,0
975,4.0,271,3.739130435,2837,114,3.3,35.0,29.0,28.6889,29.0385,32.0,1,0
976,2.4,271,2.766666667,3766,114,3.9,30.0,27.0,25.0,24.0,27.0,1,0
977,2.3,271,3.9,3821,114,4.0,31.0,26.0,30.0,27.0,29.0,1,0
978,1.0,271,3.1909090910000004,1250,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
979,3.0,271,3.424137931,761,114,3.6,26.0,35.0,26.0,26.0,29.0,1,0
980,2.3,271,3.660869565,664,114,0.0,29.0,31.0,32.0,25.0,29.0,1,0
981,4.0,271,4.0,1250,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
982,3.0,271,4.0,629,114,3.5,26.0,35.0,33.0,35.0,32.0,0,0
983,1.7,271,3.32,629,114,4.0,33.0,31.0,36.0,30.0,33.0,0,0
984,3.3,271,2.88,1209,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
985,1.7,271,2.76,629,114,4.0,28.0,30.0,30.0,29.0,30.0,1,0
986,4.0,271,3.9415730339999997,3766,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
987,0.0,271,2.7829268289999995,664,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
988,2.3,271,3.604545455,629,114,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
990,2.3,271,2.888,1250,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
992,4.0,271,3.477777778,1250,114,3.7,28.0,31.0,32.0,28.0,30.0,0,0
993,1.0,271,4.41,3766,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
994,4.0,271,3.6,761,114,3.9,27.0,26.0,23.0,24.0,25.0,1,0
995,0.0,271,2.696875,3766,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
996,4.0,271,3.9,2140,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
997,4.0,271,3.7270270269999997,2837,114,4.0,23.0,29.0,21.0,23.0,24.0,1,0
998,4.0,271,3.9,2837,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
999,3.0,271,3.6470588239999997,1250,114,4.0,32.0,24.0,34.0,21.0,28.0,1,0
1000,2.3,271,2.910869565,2140,114,3.9,31.0,33.0,33.0,29.0,32.0,0,0
1001,4.0,271,4.0,629,114,0.0,22.0,32.0,13.0,23.0,23.0,1,0
1002,2.0,271,3.408510638,3766,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1003,2.7,271,3.1063829789999997,2837,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1004,3.3,271,3.588571429,2837,114,0.0,28.0,23.0,27.0,26.0,26.0,0,0
1005,1.7,271,3.5090909089999998,2837,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1006,1.3,271,2.8857142860000002,3262,114,3.93,24.0,27.0,27.0,22.0,25.0,1,0
1007,1.7,271,3.169767442,2112,114,4.0,35.0,35.0,34.0,34.0,34.0,0,0
1008,2.4,271,3.255813953,664,114,0.0,25.0,25.0,29.0,27.0,27.0,0,0
1009,2.3,271,2.562886598,2054,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1010,4.0,271,3.94375,1250,114,3.8,27.0,31.0,31.0,24.0,28.0,1,0
1011,4.0,271,2.92173913,3821,114,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1012,4.0,271,3.720408163,2140,114,3.9,31.0,34.0,28.0,26.0,30.0,1,0
1013,0.0,271,3.592307692,761,114,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1014,1.7,271,3.3,629,114,3.9,25.0,24.0,25.0,24.0,24.0,1,0
1015,1.0,271,3.351282051,1209,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1016,2.0,271,3.2473684210000004,761,114,3.8,27.0,22.0,24.0,21.0,24.0,1,0
1017,4.0,271,4.0,3821,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1018,3.0,271,3.145454545,1209,114,4.0,23.0,26.0,32.0,27.0,27.0,0,0
1019,3.0,271,3.186666667,629,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1020,0.0,271,2.66,2099,114,3.1,29.0,24.0,31.0,26.0,27.0,1,1
1021,2.7,271,3.3384615380000002,2837,114,3.9,25.0,19.0,26.0,21.0,23.0,1,0
1022,0.0,271,3.110416667,664,114,3.9,29.0,30.0,28.6889,29.0385,31.0,1,1
1023,3.0,271,2.775,2054,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1024,2.0,271,3.054901961,664,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1025,3.3,271,3.375,2140,114,4.0,33.0,33.0,32.0,36.0,34.0,1,0
1026,4.0,271,3.7714285710000004,3821,114,3.78,30.0,27.0,26.0,28.0,28.0,1,0
1027,3.0,271,3.5542857139999997,761,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1028,0.0,271,3.0279069769999998,2099,114,2.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1029,2.3,271,3.0113636360000005,2837,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1030,0.0,271,1.9304347830000002,3766,114,3.8,26.0,27.0,29.0,29.0,28.0,1,1
1031,2.0,271,2.204761905,1250,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1032,2.0,271,2.740540541,2112,114,4.0,23.0,27.0,19.0,22.0,23.0,1,0
1033,2.7,271,3.035714286,3262,114,0.0,30.0,30.0,31.0,32.0,31.0,0,0
1034,2.0,271,2.966037736,761,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1035,4.0,271,3.968421053,2140,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1036,2.3,271,2.75,3766,114,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1037,4.0,271,4.0260869569999995,2112,114,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1038,4.0,271,4.056,3821,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1039,2.3,271,3.2107142860000004,3821,114,3.7,27.0,35.0,28.0,33.0,31.0,1,0
1040,3.0,271,3.742857143,629,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1041,3.3,271,3.8055555560000003,629,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1042,4.0,271,4.0,629,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1043,2.7,271,3.3836363639999996,761,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1044,2.0,271,2.935135135,3821,114,3.7,25.0,28.0,33.0,29.0,29.0,1,0
1045,2.7,271,3.6571428569999997,2140,114,4.0,35.0,35.0,36.0,33.0,35.0,1,0
1046,0.0,271,3.06969697,664,114,4.0,33.0,31.0,36.0,31.0,33.0,0,1
1047,2.3,271,2.858974359,2054,114,4.0,19.0,22.0,29.0,26.0,24.0,0,0
1048,1.7,271,3.1024390239999997,3821,114,3.8,31.0,30.0,28.6889,29.0385,31.0,0,0
1049,4.0,271,3.747826087,2112,114,3.8,30.0,30.0,31.0,30.0,31.0,1,0
1050,2.7,271,2.8310344830000003,664,114,0.0,15.0,15.0,15.0,15.0,15.0,0,0
1051,3.4,271,3.864,1250,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1052,0.0,271,3.205714286,3262,114,3.9,29.0,35.0,32.0,27.0,31.0,0,1
1053,3.0,271,3.607142857,3262,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1054,2.7,271,3.371428571,3821,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1055,2.7,271,3.53015873,2099,114,3.9,24.0,29.0,25.0,27.0,27.0,1,0
1056,3.3,271,3.27,3821,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1057,2.3,271,3.517021277,1209,114,4.0,26.0,27.0,28.6889,29.0385,30.0,1,0
1058,4.0,271,3.895652174,2140,114,3.7,29.0,25.0,32.0,24.0,27.0,1,0
1059,3.3,271,3.634146341,2112,114,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1060,2.3,271,3.763043478,2140,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1061,4.0,271,3.736363636,1209,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1062,3.3,271,3.59,1250,114,4.0,36.0,28.0,33.0,28.0,31.0,1,0
1063,2.0,271,3.8,2099,114,0.0,25.0,22.0,32.0,29.0,27.0,1,0
1064,3.3,271,3.630555556,629,114,3.7,24.0,24.0,26.0,24.0,25.0,0,0
1065,1.0,271,2.711111111,3262,114,2.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1066,2.7,271,2.978947368,2099,114,4.0,30.0,32.0,33.0,28.0,31.0,1,0
1067,3.0,271,3.2438596489999996,2837,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1068,2.7,271,3.6319999999999997,2099,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1069,3.0,271,3.428571429,3262,114,3.9,36.0,36.0,35.0,36.0,36.0,0,0
1070,1.7,271,3.227906977,761,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1071,4.0,271,3.964705882,664,114,2.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1072,3.0,271,3.6853658539999996,1250,114,3.8,33.0,29.0,28.0,33.0,31.0,0,0
1073,3.7,271,3.302272727,1250,114,3.5,18.0,26.0,14.0,23.0,21.0,0,0
1074,4.0,271,3.942857143,1250,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1075,3.7,271,3.765116279,1209,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1076,2.7,271,3.8090909089999996,1250,114,0.0,24.0,29.0,30.0,25.0,27.0,1,0
1077,3.4,271,3.18974359,2099,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1078,1.7,271,3.0883720930000003,3262,114,3.9,34.0,32.0,35.0,26.0,32.0,1,0
1079,4.0,271,4.0,664,114,3.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1080,3.0,271,3.566666667,3821,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1081,4.0,271,3.17,3766,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1082,2.0,271,2.7,3262,114,3.9,29.0,24.0,29.0,28.0,27.0,1,0
1083,3.0,271,3.2840909089999997,2099,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1084,3.0,271,2.9512195119999998,629,114,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1085,0.0,271,2.465217391,3821,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1086,4.0,271,3.800952381,2112,114,3.9,32.0,34.0,28.6889,29.0385,30.0,0,0
1087,4.0,271,3.7864864860000003,2054,114,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1088,3.7,271,3.871428571,761,114,4.0,33.0,29.0,34.0,28.0,31.0,0,0
1089,4.0,271,3.936842105,1209,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1090,2.3,271,3.702222222,3262,114,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1091,2.7,271,3.7,2140,114,3.9,30.0,25.0,27.0,29.0,28.0,0,0
1092,4.0,271,4.0,3262,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1093,3.0,271,3.678947368,2099,114,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1094,2.0,271,2.469047619,2054,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1095,4.0,271,4.026829268,2837,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1096,2.0,271,3.451851852,3262,114,3.7,25.0,33.0,28.6889,29.0385,30.0,0,0
1097,2.7,271,3.673170732,2054,114,3.9,34.0,26.0,32.0,33.0,32.0,1,0
1098,2.0,271,3.25,761,114,0.0,15.0,23.0,19.0,23.0,20.0,0,0
1099,4.0,271,3.931707317,2112,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1100,4.0,271,3.791304348,2099,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1101,1.7,271,2.8,2837,114,4.0,32.0,25.0,28.0,26.0,28.0,1,0
1102,3.3,271,3.12,2099,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1103,3.3,271,3.4651162789999996,1250,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1104,1.7,271,3.3037037039999997,3821,114,3.8,31.0,29.0,32.0,30.0,30.0,0,0
1105,0.0,271,1.9304347830000002,3766,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1106,2.7,271,3.7448275860000004,664,114,3.9,35.0,36.0,36.0,35.0,35.0,1,0
1107,2.0,271,3.28372093,2099,114,4.0,32.0,36.0,34.0,36.0,34.0,0,0
1108,0.0,271,2.706976744,1209,114,3.8,30.0,36.0,31.0,32.0,32.0,1,1
1109,3.3,271,3.60625,3821,114,3.6,25.0,27.0,23.0,20.0,24.0,1,0
1110,3.3,271,4.056,2837,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1111,2.0,271,2.794871795,3821,114,4.0,31.0,30.0,32.0,30.0,31.0,1,0
1112,2.4,271,3.175,3262,114,3.8,34.0,27.0,30.0,28.0,30.0,1,0
1113,0.0,271,3.2132075469999997,2112,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1114,2.7,271,3.4707317069999997,2140,114,3.6,27.0,26.0,27.0,28.0,27.0,1,0
1115,3.3,271,3.853333333,2837,114,3.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1116,2.3,271,3.851851852,629,114,3.3,34.0,30.0,28.6889,29.0385,28.0,0,0
1117,0.0,271,2.6383333330000003,2112,114,2.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1118,2.0,271,3.3285714289999997,664,114,3.8,21.0,21.0,24.0,21.0,22.0,0,0
1119,2.4,271,3.37,1250,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1120,3.0,271,3.719047619,3821,114,3.6,29.0,30.0,35.0,35.0,33.0,0,0
1121,4.0,271,4.1565217389999995,1250,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1122,4.0,271,3.8477272730000003,2054,114,0.0,25.0,26.0,29.0,25.0,26.0,0,0
1123,1.7,271,2.94625,2054,114,3.7,26.0,28.0,32.0,35.0,30.0,0,0
1124,2.0,271,3.5105263160000004,629,114,3.9,21.0,24.0,23.0,22.0,22.0,1,0
1125,3.0,271,3.4375,3821,114,3.7,28.0,34.0,28.6889,29.0385,30.0,0,0
1126,4.0,271,3.927272727,2140,114,0.0,33.0,34.0,28.6889,29.0385,32.0,0,0
1127,4.0,271,3.94375,1209,114,3.6,22.0,35.0,31.0,29.0,30.0,0,0
1128,4.0,271,3.5857142860000004,2140,114,3.58,35.0,26.0,33.0,25.0,30.0,1,0
1129,2.0,271,3.420454545,664,114,0.0,33.0,26.0,28.6889,29.0385,27.0,1,0
1130,4.0,271,3.808333333,761,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1131,3.4,271,4.0,1250,114,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1132,4.0,271,3.9826086960000002,2140,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1133,2.3,271,3.208510638,664,114,2.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1134,1.0,271,2.195238095,1209,114,4.0,35.0,33.0,31.0,36.0,34.0,0,1
1135,2.0,271,3.37804878,2112,114,3.96,34.0,27.0,28.0,27.0,29.0,1,0
1136,2.3,271,2.664516129,1209,114,4.0,29.0,24.0,30.0,28.0,28.0,1,0
1137,3.0,271,3.092307692,2054,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1138,4.0,271,4.1652173910000005,2837,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1139,2.0,271,3.445454545,1209,114,3.9,28.0,29.0,31.0,26.0,28.0,1,0
1140,3.0,271,3.388095238,2837,114,3.7,28.0,28.0,28.0,22.0,27.0,1,0
1141,4.0,271,3.8270270269999997,1209,114,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1142,2.0,271,3.1135135139999996,664,114,4.0,34.0,30.0,33.0,34.0,33.0,1,0
1143,4.0,271,4.0,1209,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1144,4.0,271,4.224,2099,114,3.9,35.0,33.0,35.0,33.0,34.0,0,0
1145,3.0,271,3.8434782610000005,3821,114,3.8,32.0,28.0,28.6889,29.0385,32.0,1,0
1146,3.7,271,3.556521739,2112,114,3.8,29.0,27.0,30.0,23.0,27.0,1,0
1147,2.7,271,3.619512195,2837,114,3.7,29.0,30.0,26.0,28.0,29.0,0,0
1148,2.0,271,3.24047619,3262,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1149,1.7,271,2.86,664,114,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1150,0.0,271,2.959090909,1209,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1151,3.4,271,3.4512195119999998,3766,114,3.8,24.0,29.0,28.6889,29.0385,31.0,0,0
1152,1.7,271,2.93,3766,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1153,4.0,271,4.1743589739999996,761,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1154,2.0,271,3.6571428569999997,3766,114,3.4,26.0,29.0,26.0,25.0,27.0,1,0
1155,1.7,271,3.255813953,1209,114,3.8,26.0,30.0,28.0,25.0,27.0,1,0
1156,2.7,271,2.997402597,2099,114,0.0,32.0,27.0,34.0,28.0,30.0,0,0
1157,0.0,271,1.716666667,2054,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1158,4.0,271,3.858139535,664,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1159,4.0,271,3.8080000000000003,629,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1161,2.3,271,3.6039999999999996,1209,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1162,3.0,271,3.4543478260000002,3821,114,4.0,34.0,31.0,35.0,30.0,33.0,0,0
1163,1.0,271,2.9488372089999997,2837,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1164,2.0,271,3.4560000000000004,2099,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1165,4.0,271,3.94375,2099,114,4.0,35.0,35.0,36.0,36.0,36.0,0,0
1166,3.3,271,3.7276595739999996,3262,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1167,1.7,271,3.32,664,114,4.0,26.0,29.0,31.0,26.0,28.0,1,0
1168,0.0,271,3.007407407,761,114,3.9,29.0,35.0,23.0,29.0,29.0,0,1
1169,2.7,271,3.34,664,114,3.6,28.0,34.0,31.0,30.0,31.0,0,0
1170,2.0,271,3.310204082,1250,114,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1171,1.7,271,3.410810811,3262,114,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1172,3.7,271,4.059259259,761,114,3.2,25.0,26.0,34.0,30.0,29.0,0,0
1173,4.0,271,4.295652174,2140,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1174,4.0,271,3.772727273,3821,114,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1175,2.7,271,3.508,761,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1176,4.0,271,4.0,1250,114,1.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1177,1.7,271,3.270588235,2054,114,3.9,32.0,34.0,34.0,30.0,33.0,0,0
1178,3.3,271,4.112,664,114,4.0,28.0,27.0,29.0,27.0,28.0,0,0
1179,0.0,271,3.5090909089999998,2099,114,3.8,25.0,27.0,23.0,28.0,26.0,1,1
1180,4.0,271,3.6723404260000003,2837,114,3.6,36.0,34.0,25.0,29.0,31.0,0,0
1181,2.7,271,3.330555556,629,114,3.9,31.0,27.0,25.0,26.0,28.0,0,0
1182,3.7,271,3.876190476,2099,114,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1183,4.0,271,3.746511628,2140,114,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1184,1.0,271,2.620930233,664,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1185,3.7,271,4.139130435,3821,114,3.8,30.0,26.0,34.0,26.0,29.0,0,0
1186,4.0,271,3.52,2112,114,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1187,2.3,271,3.57037037,3262,114,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1188,2.7,271,3.34,629,114,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1195,4.0,271,4.0,3410,115,3.5,35.0,26.0,30.0,29.0,30.0,0,0
1196,2.3,271,3.3636363639999995,4471,115,3.9,33.0,33.0,34.0,36.0,34.0,0,0
1197,2.0,271,3.3090909089999996,2358,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1198,2.7,271,3.55625,4471,115,0.0,29.0,26.0,27.0,23.0,26.0,1,0
1199,3.7,271,3.502777778,500,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1200,3.3,271,3.547826087,3410,115,4.0,33.0,33.0,28.6889,29.0385,28.0,0,0
1201,4.0,271,3.877192982,3410,115,3.8,30.0,33.0,29.0,23.0,29.0,0,0
1202,3.3,271,3.94893617,3410,115,3.7,31.0,33.0,28.6889,29.0385,28.0,0,0
1203,2.3,271,3.1761363639999995,3410,115,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1204,2.3,271,3.4960000000000004,4471,115,3.3,26.0,29.0,26.0,25.0,27.0,1,0
1205,3.0,271,3.4447368419999997,2485,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1206,2.3,271,3.137037037,3898,115,4.0,30.0,33.0,28.0,34.0,32.0,0,0
1207,2.4,271,2.8,4471,115,4.0,25.0,29.0,26.0,33.0,29.0,1,0
1208,3.3,271,3.354166667,2358,115,3.7,35.0,27.0,28.6889,29.0385,29.0,1,0
1209,2.7,271,3.154545455,4471,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1210,3.3,271,3.714285714,3410,115,3.6,26.0,32.0,32.0,25.0,29.0,0,0
1211,2.7,271,3.5090909089999998,2485,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1212,2.7,271,3.272,500,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1214,1.7,271,2.282692308,500,115,4.0,34.0,31.0,33.0,26.0,31.0,1,0
1215,1.7,271,3.2,2358,115,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1216,2.7,271,3.0239999999999996,2358,115,3.7,35.0,34.0,33.0,36.0,35.0,0,0
1217,4.0,271,3.535,2358,115,0.0,15.0,30.0,28.6889,29.0385,27.0,0,0
1218,4.0,271,3.623913043,3410,115,3.9,29.0,31.0,27.0,25.0,28.0,1,0
1219,2.7,271,3.023076923,3410,115,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1220,4.0,271,3.9826086960000002,3410,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1221,2.0,271,3.4283582089999998,3898,115,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1222,3.0,271,2.8754385960000004,500,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1223,1.7,271,2.576190476,3898,115,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1224,2.7,271,3.459259259,4471,115,3.9,29.0,31.0,36.0,32.0,32.0,0,0
1225,3.0,271,2.721428571,2485,115,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1226,2.7,271,2.946341463,2358,115,0.0,20.0,27.0,28.0,23.0,24.0,0,0
1227,3.0,271,3.292307692,500,115,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1228,2.7,271,3.145454545,2358,115,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1229,3.7,271,3.6340909089999998,2485,115,3.5,27.0,28.0,28.0,27.0,28.0,0,0
1230,0.0,271,2.5,2485,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1231,1.7,271,3.1642857139999996,500,115,3.8,21.0,28.0,25.0,23.0,25.0,0,0
1232,3.0,271,3.261904762,3410,115,3.3,21.0,32.0,28.6889,29.0385,28.0,0,0
1233,2.7,271,2.980821918,500,115,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1234,3.4,271,3.389795918,2358,115,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1235,4.0,271,3.88,3410,115,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1236,2.4,271,2.9,2485,115,3.9,34.0,30.0,36.0,28.0,32.0,1,0
1237,1.7,271,3.2357142860000003,4471,115,0.0,26.0,24.0,24.0,29.0,26.0,1,0
1238,2.7,271,3.5023809519999998,3410,115,0.0,29.0,33.0,28.6889,29.0385,28.0,0,0
1239,2.0,271,2.525,2485,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1240,2.4,271,3.4023809519999997,500,115,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1241,1.7,271,2.631707317,3898,115,3.8,35.0,26.0,35.0,35.0,33.0,1,0
1242,3.7,271,3.8080000000000003,4471,115,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1243,1.7,271,3.305405405,3410,115,3.9,31.0,32.0,33.0,29.0,31.0,1,0
1244,4.0,271,3.437037037,3410,115,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1245,0.0,271,2.7058823530000002,4471,115,3.5,30.0,26.0,25.0,27.0,27.0,0,1
1246,2.7,271,3.6319999999999997,2485,115,3.7,30.0,26.0,26.0,26.0,27.0,0,0
1248,4.0,271,3.9214285710000003,3410,115,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1249,2.7,271,3.266666667,2358,115,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1250,1.7,271,3.462857143,4471,115,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1251,4.0,271,2.96,4471,115,3.9,36.0,34.0,32.0,29.0,33.0,0,0
1252,3.0,271,3.3222222219999997,4471,115,4.0,29.0,30.0,26.0,28.0,29.0,1,0
1253,2.3,271,3.3285714289999997,2485,115,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
